53968.506500 10.33200
53968.506900 10.29500
53968.507200 10.29200
53968.508100 10.35400
53968.508500 10.26500
53968.508900 10.35700
53968.509200 10.28100
53968.514000 10.36000
53968.514400 10.33700
53968.514800 10.25400
53968.515100 10.27900
53968.516000 10.31100
53968.516400 10.29400
53968.516800 10.27700
53968.517200 10.24200
53968.524200 10.41500
53968.524500 10.29300
53968.524900 10.32900
53968.525300 10.46500
53968.526200 10.37100
53968.526500 10.36100
53968.526900 10.35900
53968.527300 10.34000
53968.532100 10.45500
53968.532500 10.40300
53968.532900 10.46700
53968.533300 10.42600
53968.534100 10.41900
53968.534500 10.42500
53968.534800 10.37400
53968.535200 10.54700
53968.540100 10.41100
53968.540500 10.45400
53968.540900 10.51800
53968.541300 10.46100
53968.542200 10.54100
53968.542500 10.50900
53968.542900 10.55500
53968.543300 10.38200
53968.548300 10.52400
53968.548700 10.42000
53968.549100 10.51100
53968.549400 10.55300
53968.550300 10.50400
53968.550700 10.49100
53968.551100 10.56800
53968.551600 10.54600
53968.556200 10.58700
53968.556500 10.50400
53968.556900 10.43300
53968.557300 10.50600
53968.558100 10.45300
53968.558500 10.59400
53968.558900 10.63900
53968.560300 10.59800
53968.565900 10.69100
53968.566300 10.64000
53968.566700 10.62300
53968.567100 10.52800
53968.567900 10.61100
53968.568300 10.68000
53968.568800 10.62900
53968.569100 10.57300
53968.573700 10.57900
53968.574100 10.62300
53968.574400 10.60100
53968.574800 10.62300
53968.575800 10.64500
53968.576200 10.71200
53968.576600 10.52500
53968.577000 10.54200
53968.581700 10.46900
53968.582100 10.53300
53968.582500 10.60100
53968.582900 10.51800
53968.583600 10.46200
53968.583900 10.54400
53968.584300 10.51500
53968.584700 10.54400
53975.305500  9.81600
53975.306000  9.80900
53975.307100  9.83200
53975.315200  9.80600
53975.315800  9.89300
53975.316900  9.81000
53975.317300  9.91700
53975.323300  9.85900
53975.323700  9.81900
53975.324500  9.83200
53975.325000  9.81700
53975.333500  9.80800
53975.334100  9.81000
53975.334900  9.81000
53975.335300  9.86300
53975.341500  9.82900
53975.341900  9.86600
53975.342800  9.85600
53975.343400  9.81400
53975.350900  9.81700
53975.351300  9.81000
53975.352100  9.87800
53975.352500  9.91500
53975.358800  9.85900
53975.359200  9.83700
53975.360000  9.90700
53975.360400  9.84500
53975.367700  9.83600
53975.368200  9.89900
53975.369100  9.77800
53975.376700  9.85000
53975.377200  9.79000
53975.378100  9.86000
53975.378700  9.83600
53975.386100  9.80900
53975.386500  9.87300
53975.387500  9.83100
53975.388000  9.84400
53975.394700  9.88800
53975.395100  9.84000
53975.395500  9.82500
53975.396500  9.83200
53975.404600  9.89700
53975.405600  9.92600
53975.407000  9.79000
53975.407700  9.82600
53975.415500  9.88800
53975.415900  9.83000
53975.416800  9.82300
53975.417300  9.81600
53975.425700  9.86700
53975.426100  9.87100
53975.427200  9.90700
53975.427700  9.89700
53975.437200  9.85900
53975.437700  9.81300
53975.439100  9.89300
53975.439500  9.82200
53975.447100  9.84500
53975.447600  9.85200
53975.448600  9.86900
53975.449000  9.84200
53975.488200  9.86600
53975.488600  9.81700
53975.489600  9.86900
53975.489900  9.85900
53975.497400  9.87900
53975.497800  9.84900
53975.498900  9.84000
53977.285600  9.85600
53977.286000  9.88700
53977.287400  9.88800
53977.287800  9.82500
53977.294600  9.89100
53977.295100  9.87700
53977.296000  9.87400
53977.296400  9.85200
53977.303100  9.82000
53977.303600  9.86600
53977.304400  9.83600
53977.304800  9.79300
53977.310300  9.86800
53977.310800  9.88500
53977.311800  9.89200
53977.312400  9.92500
53977.319700  9.91200
53977.320100  9.89200
53977.320900  9.79700
53977.321300  9.82100
53977.326900  9.81100
53977.327400  9.79000
53977.328300  9.83100
53977.328700  9.78700
53977.337200  9.86100
53977.337700  9.85600
53977.338700  9.84200
53977.339100  9.90200
53977.345600  9.87600
53977.346100  9.82300
53977.346900  9.90800
53977.347300  9.85400
53978.289600  9.86500
53978.290100  9.87500
53978.291000  9.81000
53978.291600  9.85300
53978.298800  9.86000
53978.299200  9.90000
53978.300100  9.78400
53978.300500  9.82100
53978.307000  9.84700
53978.307500  9.85100
53978.308200  9.84800
53978.308700  9.81900
53978.314300  9.84500
53978.314700  9.83400
53978.315400  9.83000
53978.315800  9.84900
53983.303900  9.77500
53983.304400  9.83900
53983.305200  9.84500
53983.305700  9.84500
53983.310900  9.77800
53983.311300  9.88300
53983.312000  9.88800
53983.312300  9.84800
53983.317700  9.89300
53983.318100  9.83000
53983.319300  9.86300
53983.319600  9.80900
53983.325300  9.82400
53983.325700  9.82800
53983.326500  9.85500
53983.326900  9.82900
53984.499300  9.87900
53984.499800  9.85700
53984.500400  9.80400
53984.500800  9.81300
53984.506300  9.83200
53984.507200  9.82000
53984.507600  9.86800
53987.428400  9.84200
53987.429900  9.82600
53987.430300  9.88500
53987.430700  9.82900
53987.436200  9.78800
53987.436600  9.78000
53987.437600  9.82200
53987.438000  9.83100
53987.444800  9.85000
53987.445200  9.84500
53987.445900  9.85600
53987.446300  9.84300
53987.452400  9.79500
53987.452800  9.83100
53987.453400  9.88800
53987.453800  9.81500
53987.459300  9.86600
53987.459700  9.87300
53987.460300  9.82500
53987.460700  9.82900
53988.400000  9.85900
53988.400400  9.93600
53988.401100  9.80400
53988.401500  9.93000
53988.406100  9.86400
53988.406500  9.81600
53988.407100  9.89500
53988.407400  9.87500
53988.412100  9.91500
53988.412500  9.86900
53988.413200  9.81900
53988.413600  9.87900
53988.419000  9.85000
53988.419300  9.81400
53988.420000  9.85900
53988.420700  9.89100
53988.425900  9.91400
53988.426200  9.87900
53988.426900  9.92700
53988.427300  9.86200
53989.496000  9.90700
53989.496400  9.83700
53989.497200  9.80700
53989.497500  9.92200
53989.502500  9.89000
53989.502900  9.88000
53989.503300  9.88400
53989.503700  9.84200
53989.508700  9.83500
53989.509100  9.88800
53989.509500  9.87400
53989.509800  9.80200
53989.515700  9.84300
53989.516100  9.83400
53989.516400  9.82600
53989.516800  9.84000
53990.321300  9.87300
53990.321600  9.93900
53990.322300  9.88600
53990.322700  9.91200
53990.323100  9.85000
53990.323700  9.90000
53990.330900  9.83100
53990.331300  9.91800
53990.331700  9.86300
53990.332300  9.88400
53990.337500  9.85000
53990.337900  9.87400
53990.338400  9.86500
53990.338800  9.79000
53990.344400  9.88700
53990.344800  9.86900
53990.345900  9.88200
53990.346400  9.86400
53990.353800  9.82000
53990.354200  9.87800
53990.355000  9.91900
53990.355400  9.85000
53990.355900  9.86400
53990.361500  9.88400
53990.362100  9.92500
53990.362700  9.82600
53990.363200  9.86800
53990.369600  9.90800
53990.370000  9.92100
53990.370900  9.85100
53990.371200  9.87600
53991.322100  9.82800
53991.322600  9.84100
53991.323400  9.80700
53991.323800  9.82000
53991.328900  9.77400
53991.329600  9.77900
53991.330300  9.79200
53991.330700  9.78300
53992.414700  9.81900
53992.415100  9.82100
53992.415500  9.83100
53992.415900  9.85500
53992.422700  9.87000
53992.423200  9.85400
53992.423600  9.81800
53992.424000  9.86500
53992.429300  9.83200
53992.429700  9.86300
53992.431100  9.87500
53992.431400  9.78100
53992.436600  9.87000
53992.437000  9.80800
53992.437400  9.83900
53992.438000  9.90400
53994.252000  9.86800
53994.252400  9.85800
53994.252700  9.84200
53994.253100  9.86800
53994.258700  9.80200
53994.259100  9.81500
53994.259400  9.83700
53994.259800  9.80900
53994.330400  9.82900
53994.330700  9.85400
53994.331100  9.84100
53994.331400  9.84700
53994.335300  9.83700
53994.335700  9.85100
53994.336000  9.85700
53994.336400  9.84900
53994.409600  9.87100
53994.410000  9.86000
53994.410300  9.85900
53994.410700  9.86500
53994.414800  9.85900
53994.415200  9.82800
53994.415500  9.83600
53994.415900  9.85400
53994.447600  9.84500
53994.447900  9.81600
53994.448300  9.86100
53994.448600  9.83100
53994.453400  9.85800
53994.453700  9.85600
53994.454100  9.83300
53994.454400  9.83500
53996.477300  9.88600
53996.477800  9.84000
53996.478100  9.87400
53996.478500  9.87100
53996.483500  9.92100
53996.483900  9.84900
53996.484300  9.87800
53996.484700  9.79900
53996.490000  9.81700
53996.490600  9.84500
53996.491000  9.90600
53996.491400  9.84500
54010.290400  9.86600
54010.291700  9.89000
54010.292400  9.83600
54010.292800  9.91800
54010.299000  9.88800
54010.299400  9.92500
54010.300800  9.88000
54010.301200  9.84000
54010.301700  9.92900
54010.307700  9.81600
54010.308200  9.79900
54010.308900  9.86600
54010.309400  9.85200
54010.317500  9.91600
54010.318300  9.86200
54010.318700  9.81200
54010.319900  9.82200
54010.320300  9.89100
54010.326100  9.88300
54010.326600  9.87000
54010.327600  9.91100
54010.328100  9.84000
54010.333000  9.90400
54010.333600  9.86100
54010.334400  9.83300
54010.334800  9.81500
54010.339200  9.81200
54010.339700  9.82000
54010.340600  9.80400
54010.341000  9.82500
54010.346500  9.83500
54010.346900  9.85100
54010.347900  9.85200
54010.348300  9.81500
54049.201800 10.16000
54049.202164 10.10900
54049.202546 10.12800
54049.203796 10.12900
54049.204224 10.18300
54049.204606 10.15500
54049.204977 10.14100
54049.205370 10.13400
54049.210347 10.26300
54049.210798 10.17600
54049.211342 10.22900
54049.211724 10.10500
54049.212477 10.27300
54049.213055 10.22700
54049.213426 10.26100
54049.218565 10.24400
54049.219051 10.32700
54049.219444 10.31800
54049.219815 10.32000
54049.221030 10.26200
54049.221528 10.27900
54049.221979 10.27400
54049.222361 10.30400
54049.228148 10.32100
54049.228576 10.25700
54049.229016 10.34300
54049.229398 10.27800
54049.230914 10.33100
54049.231377 10.40100
54049.231956 10.32500
54049.232338 10.35200
54049.236886 10.33300
54049.237291 10.38300
54049.237685 10.40500
54049.238067 10.35800
54049.238680 10.41500
54049.239085 10.37200
54049.239467 10.42900
54049.239872 10.38500
54049.244479 10.43000
54049.244872 10.53200
54049.245278 10.45800
54049.245660 10.49000
54049.246238 10.43600
54049.246632 10.49600
54049.247048 10.42000
54049.247430 10.47400
54049.252048 10.54300
54049.252454 10.50700
54049.252824 10.55200
54049.253217 10.47300
54049.253877 10.53100
54049.255011 10.47500
54049.255440 10.54800
54049.260856 10.58000
54049.261285 10.59500
54049.261724 10.55400
54049.262106 10.49100
54049.262893 10.49300
54049.263310 10.54500
54049.263761 10.60900
54049.264178 10.56800
54049.269271 10.55500
54049.269664 10.49000
54049.270127 10.58300
54049.270660 10.59100
54049.271331 10.60200
54049.271747 10.56300
54049.272141 10.60900
54049.272558 10.56500
54049.278588 10.57200
54049.279016 10.65900
54049.279398 10.61600
54049.279791 10.52700
54049.280440 10.66400
54049.280822 10.59600
54049.281227 10.63100
54049.281643 10.66700
54049.286308 10.59700
54049.286794 10.56800
54049.287199 10.61700
54049.287859 10.52700
54049.288518 10.60400
54049.288912 10.61300
54049.289294 10.61600
54049.289861 10.69300
54049.294954 10.66600
54049.295706 10.68600
54049.296400 10.62900
54049.296875 10.57200
54049.297685 10.57000
54049.298102 10.59500
54049.298472 10.50000
54049.298854 10.55700
54049.303866 10.46200
54049.304618 10.44300
54049.305058 10.45200
54049.305474 10.49900
54049.306111 10.50700
54049.306493 10.41300
54049.306886 10.44000
54049.307268 10.41200
54049.312100 10.41800
54049.312500 10.43300
54049.312900 10.41200
54049.313400 10.41100
54049.316300 10.38800
54049.316700 10.36500
54049.317100 10.47000
54049.322000 10.30100
54049.322400 10.42400
54049.322900 10.27200
54049.323200 10.39700
54049.323900 10.37200
54049.324400 10.33800
54049.324700 10.33400
54049.325100 10.39600
54049.329800 10.36400
54049.330200 10.31600
54049.330600 10.26900
54049.331000 10.28600
54049.331700 10.24400
54049.332100 10.34400
54049.332500 10.21200
54049.333000 10.22600
54049.338900 10.23500
54049.339300 10.18100
54049.339800 10.21500
54049.340300 10.21200
54049.341200 10.20000
54049.341600 10.35000
54049.342000 10.17000
54049.342400 10.26600
54049.347400 10.19900
54049.347800 10.22000
54049.348300 10.15100
54049.348700 10.22400
54049.349400 10.25000
54049.349800 10.24000
54049.350200 10.19500
54049.350600 10.23000
54049.356500 10.13000
54049.356900 10.08900
54049.357300 10.07100
54049.358100 10.12700
54049.358500 10.11200
54049.358900 10.10100
54049.359400 10.02700
54049.359800 10.06700
54049.366400 10.14900
54049.366800 10.04400
54049.367300 10.14300
54049.367700 10.08800
54049.368300 10.05100
54049.368800 10.09300
54049.369200  9.99900
54049.369600 10.03900
54049.374500 10.11000
54049.374900  9.99900
54049.375300  9.98400
54049.375700  9.98700
54049.376600  9.95300
54049.377000  9.99600
54049.377500  9.97200
54049.377900 10.09400
54049.382500  9.94000
54049.382900  9.95300
54049.383400  9.95400
54049.383700  9.96000
54049.392200 10.01900
54049.392600 10.02000
54049.393000  9.94900
54049.393400  9.97200
54055.196700  9.84600
54055.197100  9.85000
54055.198300  9.84500
54055.198800  9.79100
54055.207400  9.86700
54055.208400  9.90000
54055.209100  9.88800
54055.209700  9.84000
54057.290500  9.82400
54057.290600  9.85000
54057.290700  9.83000
54057.290800  9.80700
54057.298600  9.91400
54057.298700  9.86600
54057.298900  9.88500
54057.299000  9.91400
54057.306700  9.81800
54057.306900  9.84000
54057.307000  9.87200
54057.307100  9.88000
54057.314200  9.88100
54057.314300  9.87200
54057.314400  9.80900
54057.314500  9.87500
54057.323000  9.86900
54057.323200  9.86500
54057.323300  9.90300
54057.323400  9.84600
54057.329300  9.83100
54057.329400  9.82700
54057.329500  9.80700
54057.329600  9.88200
54058.285500  9.82300
54058.285600  9.85000
54058.285800  9.83700
54058.285900  9.84200
54058.292400  9.86100
54058.292500  9.84700
54058.292600  9.85600
54058.292800  9.86000
54058.299100  9.88800
54058.299200  9.88400
54058.299300  9.86300
54058.299400  9.87500
54058.305500  9.86300
54058.305600  9.85300
54058.305700  9.82800
54058.305800  9.83900
54058.312200  9.84700
54058.312400  9.87500
54058.312500  9.86900
54058.312600  9.83600
54058.318700  9.88700
54058.318800  9.85500
54058.318900  9.85500
54058.319100  9.86700
54058.328900  9.85100
54058.329000  9.80800
54058.329100  9.82800
54058.329300  9.83400
54058.336900  9.87600
54058.337000  9.83600
54058.337200  9.83900
54058.337300  9.82500
54058.343700  9.85500
54058.343800  9.85100
54058.343900  9.87700
54058.344000  9.80400
54058.350700  9.84000
54058.350800  9.91100
54058.350900  9.88200
54058.351000  9.88100
54058.357800  9.88400
54058.357900  9.91400
54058.358100  9.92200
54058.358200  9.90300
54058.364600  9.92400
54058.364700  9.87400
54058.364800  9.87300
54058.364900  9.90200
54058.371400  9.83200
54058.371500  9.82100
54058.371700  9.84100
54058.371800  9.82500
54058.378400  9.81500
54058.378500  9.84300
54058.378600  9.82400
54058.378700  9.82900
54059.248100  9.81200
54066.185600  9.84900
54066.186400  9.83400
54066.187000  9.88900
54066.187400  9.85800
54066.188100  9.81600
54066.188500  9.86400
54066.188900  9.86500
54066.189400  9.89000
54066.198600  9.86700
54066.199500  9.89500
54066.199900  9.87200
54066.200700  9.83400
54066.201100  9.91200
54066.201700  9.88400
54066.202200  9.84700
54066.202600  9.84100
54066.209000  9.79500
54066.209400  9.86700
54066.209900  9.84000
54066.210600  9.84500
54066.211000  9.86900
54066.211400  9.89000
54066.212100  9.88600
54066.212500  9.87300
54066.219700  9.84100
54066.220300  9.81200
54066.221400  9.83100
54066.222000  9.86000
54066.224300  9.87500
54066.224700  9.84500
54066.225100  9.90400
54066.225800  9.89900
54066.237100  9.90600
54066.237600  9.83100
54066.238000  9.83500
54066.238700  9.86700
54066.239200  9.87300
54066.239600  9.89800
54066.240100  9.89700
54072.242000  9.86200
54072.242600  9.86900
54072.243200  9.77800
54072.243600  9.78000
54072.249100  9.84100
54072.249500  9.81800
54072.249900  9.90400
54072.250200  9.78700
54072.255600  9.79700
54072.255900  9.81400
54072.256300  9.89300
54072.256700  9.86400
54080.235600  9.87700
54080.236000  9.88900
54080.236800  9.82500
54080.237200  9.84000
54080.243300  9.84000
54080.243900  9.80700
54080.244900  9.89400
54080.245400  9.80600
54301.421300  9.86100
54301.421600  9.85200
54301.422000  9.87300
54301.422300  9.88100
54301.509200  9.85300
54301.509500  9.87000
54301.509900  9.86900
54301.510200  9.86400
54301.556700  9.84800
54301.557100  9.85800
54301.557400  9.85000
54301.557800  9.85300
54302.506800  9.87800
54302.507100  9.84200
54302.507500  9.86400
54302.507800  9.87800
54302.512700  9.89600
54302.513100  9.85600
54302.513400  9.85800
54302.513800  9.87400
54316.356700  9.86900
54316.357100  9.85600
54316.357400  9.91000
54316.362300  9.88200
54316.362600  9.84200
54316.363000  9.85100
54316.434000  9.86000
54316.434400  9.84200
54316.434700  9.84300
54321.427200  9.85600
54321.427600  9.82500
54321.427900  9.85000
54321.435900  9.85500
54321.436200  9.84800
54321.436600  9.87100
54321.444600  9.85200
54321.444900  9.85500
54321.445300  9.83800
54321.452500  9.84500
54321.452900  9.84700
54321.453200  9.85200
54322.336700  9.82400
54322.337100  9.79500
54322.337400  9.86700
54322.342300  9.85500
54322.342600  9.85900
54322.343000  9.88000
54322.390100  9.83100
54322.390500  9.87600
54322.390800  9.88400
54322.396000  9.82300
54322.396300  9.80600
54322.396600  9.82700
54322.475900  9.86200
54322.476200  9.86300
54322.476600  9.87500
54322.476900  9.85700
54322.565800  9.84800
54322.566100  9.85500
54322.566400  9.81600
54322.566800  9.83600
54323.395800  9.86000
54323.396200  9.87200
54323.396500  9.88700
54323.404500  9.82400
54323.404900  9.84100
54323.405200  9.85900
54323.465600  9.86100
54323.466000  9.81800
54323.466300  9.83700
54323.472900  9.84800
54323.473300  9.82800
54323.473600  9.78900
54323.553100  9.88300
54323.553500  9.83900
54323.553800  9.85600
54323.559500  9.87200
54323.559900  9.86900
54323.560200  9.86000
54324.313700  9.83000
54324.314100  9.87000
54324.314400  9.78800
54324.319100  9.79500
54324.319400  9.85900
54324.319800  9.82100
54324.377400  9.85200
54324.377800  9.85300
54324.378100  9.84300
54324.382700  9.84500
54324.383000  9.83400
54324.383400  9.82300
54324.436000  9.84100
54324.436400  9.83400
54324.436700  9.85700
54324.441200  9.84000
54324.441500  9.83700
54324.441900  9.83300
54324.515700  9.86000
54324.516000  9.85300
54324.516400  9.86700
54324.520400  9.85800
54324.520800  9.83700
54324.521100  9.84000
54324.570300  9.82500
54324.570600  9.85400
54324.571000  9.86300
54325.301500  9.85500
54325.301800  9.84300
54325.302200  9.79500
54325.302500  9.83500
54325.308100  9.81200
54325.308400  9.84300
54325.308900  9.89600
54325.309200  9.87600
54325.393700  9.83500
54325.394000  9.86700
54325.394400  9.85500
54325.395100  9.84100
54326.359200  9.83500
54326.359600  9.85800
54326.359900  9.83800
54326.360300  9.80700
54326.365200  9.83100
54326.365500  9.83600
54326.365900  9.87800
54326.366200  9.88100
54326.405900  9.83100
54326.406200  9.84300
54326.406600  9.82800
54326.406900  9.84500
54326.492400  9.81900
54326.492800  9.85000
54326.493100  9.83900
54326.493500  9.84600
54326.497700  9.84000
54326.498100  9.85400
54326.498400  9.82100
54326.498700  9.81900
54326.532000  9.82600
54326.532300  9.81200
54326.532700  9.80700
54326.533000  9.83400
54326.570500  9.80900
54326.570900  9.84900
54326.571200  9.82800
54326.571600  9.79300
54329.383900  9.83700
54329.384300  9.87200
54329.384600  9.87800
54329.388900  9.83900
54329.389300  9.87000
54329.389600  9.85000
54332.357100  9.85300
54332.357400  9.81800
54332.357800  9.86300
54332.358100  9.86700
54332.362300  9.85400
54332.362700  9.84300
54332.363000  9.84800
54332.363400  9.84000
54335.570800  9.83900
54335.571100  9.80600
54335.571500  9.85100
54335.571800  9.84200
54335.576400  9.87300
54335.576700  9.84300
54335.577100  9.81900
54335.577400  9.86300
