53954.427300  9.21200
53954.427600  9.21600
53954.432400  9.21100
53954.432800  9.20600
53954.433200  9.21200
53954.433500  9.21600
53954.440200  9.19600
53954.440900  9.23200
53954.441600  9.21700
53954.442000  9.24000
53954.447400  9.21300
53954.447800  9.19800
53954.448300  9.20900
53954.448600  9.21000
53954.454700  9.20400
53954.455400  9.20800
53954.455800  9.22400
53954.457200  9.21900
53954.462600  9.21000
53954.462900  9.21000
53954.463400  9.21200
53954.464600  9.22000
53954.469800  9.22100
53954.470200  9.21100
53954.470900  9.21200
53954.471400  9.21200
53954.476300  9.19600
53954.476800  9.20200
53954.477600  9.19000
53954.478000  9.20000
53954.483500  9.20600
53954.483900  9.20600
53954.490900  9.19200
53954.491400  9.19900
53954.492200  9.21100
53954.498600  9.21000
53954.499000  9.21600
53954.499700  9.21500
53954.500200  9.22600
53954.506000  9.20900
53954.506400  9.19900
53954.507000  9.20800
53954.507400  9.20800
53954.512600  9.20600
53954.513000  9.20800
53954.513600  9.20900
53954.514000  9.20200
53954.519300  9.22800
53954.519700  9.21100
53954.520400  9.20800
53954.520800  9.21200
53954.525600  9.21500
53954.526000  9.21400
53954.526400  9.21700
53954.526800  9.21500
53954.531300  9.20500
53954.531700  9.19800
53954.532100  9.19900
53954.532500  9.21400
53954.537300  9.21500
53954.537700  9.22400
53954.538100  9.21200
53954.538500  9.19800
53954.543600  9.21500
53954.544100  9.21700
53954.544500  9.21300
53954.544900  9.20100
53954.545300  9.22000
53954.550200  9.21500
53954.550600  9.21300
53954.551000  9.20800
53954.551600  9.20900
53954.556500  9.21900
53954.556900  9.21700
53954.557500  9.20500
53954.557900  9.23700
53954.563300  9.22100
53954.563700  9.21800
53954.564300  9.22100
53954.564600  9.20500
53954.568900  9.21300
53954.569300  9.22300
53954.569900  9.21900
53954.570300  9.22400
53955.560300  9.17900
53955.560600  9.18800
53955.561000  9.17700
53955.561300  9.18000
53955.565400  9.20200
53955.565800  9.19500
53955.566100  9.20600
53955.566400  9.18500
53956.491600  9.19800
53956.492100  9.20600
53956.492500  9.20200
53956.492800  9.21500
53956.497300  9.22200
53956.497600  9.20600
53956.498100  9.22300
53956.498500  9.21700
53959.453700  9.18100
53959.454100  9.17500
53959.454800  9.17800
53959.455200  9.18200
53959.460500  9.22400
53959.460900  9.23500
53959.461700  9.24200
53959.462300  9.22100
53960.401400  9.22000
53960.401800  9.20700
53960.402700  9.19100
53960.403100  9.22500
53960.408900  9.18400
53960.409200  9.18500
53960.410100  9.22400
53960.410500  9.22700
53960.568500  9.19000
53960.568900  9.17800
53960.569200  9.17500
53960.569600  9.19100
53960.573800  9.20600
53960.574100  9.20000
53960.574500  9.21000
53960.574800  9.21800
53962.442600  9.21400
53962.443100  9.21500
53962.444300  9.20700
53962.444700  9.21200
53962.449500  9.21800
53962.449900  9.21300
53962.450500  9.21500
53962.450900  9.20200
53964.564200  9.18900
53964.564500  9.18900
53964.564900  9.19200
53964.565200  9.20600
53964.570000  9.19700
53964.570400  9.18600
53964.570700  9.18600
53964.571000  9.18800
53965.567200  9.20800
53965.567500  9.22000
53965.567900  9.22300
53965.568200  9.21800
53965.574900  9.19700
53965.575300  9.21000
53965.575600  9.19700
53965.576000  9.20600
53967.507300  9.19800
53967.507700  9.20700
53967.508000  9.20900
53967.508400  9.18000
53967.514300  9.18700
53967.514700  9.19600
53967.515000  9.18100
53967.515400  9.21100
53968.376700  9.23600
53968.377100  9.22400
53968.377400  9.22100
53968.377800  9.22200
53968.378300  9.20000
53968.379200  9.21600
53968.379600  9.20600
53968.380000  9.22300
53968.384600  9.20700
53968.384900  9.21600
53968.385300  9.20500
53968.385700  9.20500
53968.386300  9.21600
53968.386700  9.20000
53968.387100  9.19700
53968.387500  9.19100
53968.392200  9.20500
53968.392600  9.21600
53968.393000  9.19700
53968.393400  9.21500
53968.394400  9.19900
53968.394800  9.21000
53968.395100  9.19600
53968.395500  9.20900
53968.400600  9.22800
53968.401000  9.22100
53968.401400  9.21200
53968.401800  9.22600
53968.402800  9.21500
53968.403200  9.22800
53968.403500  9.21600
53968.403900  9.22700
53968.408900  9.20800
53968.409200  9.21300
53968.409700  9.18900
53968.410200  9.21400
53968.410900  9.19100
53968.411200  9.19900
53968.411600  9.18500
53968.412000  9.20200
53968.416200  9.20200
53968.416700  9.19700
53968.417100  9.21600
53968.417400  9.20100
53968.418200  9.20200
53968.418600  9.20100
53968.419000  9.20600
53968.419300  9.22700
53968.424900  9.24400
53968.425300  9.23700
53968.425700  9.23700
53968.426000  9.24200
53968.427200  9.23000
53968.427500  9.23300
53968.427900  9.22900
53968.428300  9.24900
53968.433500  9.25300
53968.433900  9.23300
53968.434300  9.26500
53968.434600  9.27600
53968.435700  9.25400
53968.436100  9.24700
53968.436400  9.27000
53968.436800  9.25100
53968.443000  9.26200
53968.443300  9.26000
53968.443700  9.26200
53968.444100  9.24900
53968.445300  9.27700
53968.445700  9.29200
53968.446100  9.27800
53968.446400  9.27600
53968.452000  9.30700
53968.452400  9.29700
53968.452800  9.29800
53968.453200  9.33300
53968.454000  9.29300
53968.454400  9.30600
53968.454800  9.30000
53968.455200  9.30900
53968.460800  9.31300
53968.461200  9.33500
53968.461500  9.31800
53968.461900  9.32700
53968.462900  9.35100
53968.463300  9.34000
53968.463700  9.34000
53968.464000  9.36000
53968.469400  9.35900
53968.469800  9.38800
53968.470300  9.38300
53968.470700  9.37900
53968.472100  9.39500
53968.472400  9.37800
53968.472800  9.40000
53968.473200  9.40100
53968.479000  9.40900
53968.479300  9.42000
53968.479700  9.41700
53968.480100  9.41200
53968.481000  9.41100
53968.481300  9.41100
53968.481700  9.44000
53968.482100  9.41100
53968.487200  9.46600
53968.487500  9.44400
53968.487900  9.46300
53968.488300  9.46000
53968.489000  9.46900
53968.489400  9.46900
53968.489800  9.49300
53968.490200  9.47700
53968.496900  9.53000
53968.497200  9.50700
53968.497600  9.51300
53968.498000  9.51100
53968.498900  9.53800
53968.499300  9.53300
53968.499700  9.52000
53968.500100  9.54600
53968.506400  9.57500
53968.506700  9.57700
53968.507100  9.56800
53968.507500  9.57300
53968.508300  9.57500
53968.508700  9.58600
53968.509100  9.57500
53968.509500  9.59400
53968.514200  9.60300
53968.514600  9.62300
53968.515000  9.63200
53968.515400  9.63100
53968.516300  9.63000
53968.516700  9.65100
53968.517000  9.63400
53968.517400  9.63500
53968.524400  9.67600
53968.524800  9.68100
53968.525200  9.69900
53968.525500  9.69800
53968.526400  9.67900
53968.526800  9.69400
53968.527200  9.69800
53968.527500  9.70800
53968.532400  9.73000
53968.532800  9.74400
53968.533100  9.76400
53968.533500  9.73500
53968.534300  9.75300
53968.534700  9.75500
53968.535100  9.78000
53968.535700  9.76300
53968.540400  9.81500
53968.540800  9.79800
53968.541100  9.79800
53968.541500  9.79900
53968.542400  9.80100
53968.542800  9.79800
53968.543200  9.79300
53968.543600  9.79100
53968.548600  9.83500
53968.548900  9.81800
53968.549300  9.82400
53968.549700  9.80300
53968.550600  9.82000
53968.550900  9.83700
53968.551400  9.84200
53968.551800  9.81600
53968.556400  9.83600
53968.556800  9.87000
53968.557200  9.87000
53968.557500  9.84900
53968.558300  9.85100
53968.558800  9.85600
53968.559100  9.83000
53968.560500  9.82800
53968.566200  9.88000
53968.566500  9.83700
53968.566900  9.86400
53968.567300  9.86400
53968.568200  9.87000
53968.568600  9.85300
53968.569000  9.84400
53968.569400  9.83600
53968.573900  9.84800
53968.574300  9.87200
53968.574700  9.81900
53968.575100  9.83300
53968.576100  9.83400
53968.576500  9.86200
53968.576800  9.80600
53968.577300  9.82600
53968.582000  9.82900
53968.582400  9.79900
53968.582800  9.79800
53968.583100  9.79700
53968.583800  9.80000
53968.584200  9.80800
53968.584600  9.78900
53968.584900  9.81000
53975.305700  9.21900
53975.305900  9.21500
53975.306600  9.21200
53975.315600  9.22100
53975.316300  9.22900
53975.317200  9.21400
53975.317600  9.20900
53975.323600  9.19400
53975.324100  9.21200
53975.324900  9.20700
53975.325300  9.22200
53975.333900  9.20400
53975.334400  9.23100
53975.335100  9.21000
53975.335600  9.22100
53975.341800  9.22500
53975.342300  9.21500
53975.343200  9.21000
53975.343700  9.22200
53975.351200  9.21700
53975.351700  9.21400
53975.352400  9.20100
53975.352800  9.20800
53975.359100  9.20300
53975.359500  9.20500
53975.360200  9.19800
53975.360600  9.21700
53975.368000  9.20600
53975.368600  9.21500
53975.369400  9.21600
53975.377000  9.21900
53975.377600  9.19000
53975.378400  9.21000
53975.379000  9.22800
53975.386300  9.20000
53975.386900  9.20200
53975.387800  9.20300
53975.388200  9.20800
53975.394900  9.21000
53975.395400  9.21700
53975.396100  9.20000
53975.397000  9.19500
53975.405100  9.20600
53975.406300  9.21100
53975.407500  9.23100
53975.408000  9.21500
53975.415700  9.21200
53975.416300  9.21700
53975.417100  9.21600
53975.417500  9.19900
53975.426000  9.20300
53975.426400  9.21700
53975.427500  9.20600
53975.427900  9.22100
53975.437600  9.21300
53975.438500  9.21000
53975.439300  9.20400
53975.439700  9.21300
53975.447400  9.19300
53975.448100  9.20500
53975.448900  9.20700
53975.449300  9.19700
53975.488500  9.20700
53975.489000  9.22600
53975.489800  9.21300
53975.490200  9.21600
53975.497700  9.21600
53975.498100  9.22700
53975.499600  9.23100
53977.285900  9.23100
53977.286400  9.22400
53977.287700  9.21800
53977.288100  9.20900
53977.295000  9.20200
53977.295400  9.20800
53977.296200  9.21400
53977.296600  9.21800
53977.303400  9.20700
53977.303800  9.21400
53977.304600  9.20600
53977.305100  9.20700
53977.310600  9.21900
53977.311100  9.22000
53977.312100  9.21900
53977.312600  9.22200
53977.319900  9.22800
53977.320400  9.22600
53977.321200  9.20900
53977.321600  9.22000
53977.327200  9.21000
53977.327600  9.19400
53977.328500  9.19700
53977.329000  9.21100
53977.337600  9.20800
53977.338100  9.20800
53977.339000  9.21200
53977.339400  9.20900
53977.345900  9.20400
53977.346300  9.21400
53977.347200  9.20700
53977.347600  9.22400
53978.289900  9.22900
53978.290500  9.24000
53978.291300  9.21500
53978.291900  9.23800
53978.299000  9.20700
53978.299400  9.20400
53978.300300  9.20800
53978.301100  9.19500
53978.307400  9.20200
53978.307800  9.20200
53978.308500  9.20000
53978.309000  9.19600
53978.314500  9.19000
53978.315000  9.21700
53978.315700  9.21700
53978.316100  9.22700
53983.304200  9.19800
53983.304700  9.22100
53983.305600  9.22300
53983.305900  9.20300
53983.311200  9.22600
53983.311600  9.20400
53983.312200  9.21500
53983.312700  9.20400
53983.318000  9.21800
53983.318400  9.21400
53983.319500  9.21200
53983.319900  9.20300
53983.325600  9.20000
53983.326000  9.19800
53983.326700  9.21000
53983.327200  9.18400
53984.499600  9.18400
53984.500000  9.19600
53984.500700  9.21600
53984.501200  9.21900
53984.506600  9.20200
53984.507500  9.22200
53984.507900  9.22100
53987.428700  9.23000
53987.430100  9.22100
53987.430500  9.21400
53987.430900  9.22700
53987.436500  9.19300
53987.436900  9.20000
53987.437900  9.19500
53987.438300  9.20700
53987.445100  9.19400
53987.445500  9.20900
53987.446200  9.20700
53987.446600  9.20200
53987.452600  9.20600
53987.453000  9.18400
53987.453700  9.18600
53987.454100  9.18700
53987.459500  9.21600
53987.459900  9.20700
53987.460600  9.21900
53987.461000  9.20100
53988.400200  9.19400
53988.400600  9.21700
53988.401400  9.19000
53988.401800  9.20300
53988.406300  9.19100
53988.406700  9.20700
53988.407300  9.20000
53988.407700  9.18800
53988.412400  9.21400
53988.412800  9.20900
53988.413500  9.22600
53988.413900  9.22300
53988.419200  9.20000
53988.419600  9.20000
53988.420500  9.19500
53988.420900  9.22300
53988.426100  9.22800
53988.426500  9.20200
53988.427200  9.20500
53988.427600  9.22200
53989.496300  9.20700
53989.496700  9.20400
53989.497400  9.18700
53989.497800  9.21100
53989.502800  9.21700
53989.503100  9.19400
53989.503500  9.20900
53989.503900  9.21200
53989.508900  9.19500
53989.509300  9.20700
53989.509700  9.18200
53989.510100  9.18700
53989.515900  9.19500
53989.516300  9.18300
53989.516700  9.21700
53989.517000  9.20600
53990.321500  9.20600
53990.321900  9.23100
53990.322600  9.21600
53990.322900  9.21900
53990.323300  9.20700
53990.324000  9.19800
53990.331200  9.22000
53990.331500  9.22000
53990.332100  9.21600
53990.332600  9.20700
53990.337800  9.22000
53990.338100  9.20800
53990.338700  9.20100
53990.339100  9.20500
53990.344600  9.22100
53990.345000  9.21700
53990.346200  9.20600
53990.346600  9.20300
53990.354000  9.18200
53990.354400  9.20000
53990.355300  9.19200
53990.355700  9.20300
53990.356100  9.19900
53990.361800  9.20800
53990.362300  9.22200
53990.363100  9.21500
53990.363700  9.23000
53990.369800  9.21100
53990.370200  9.21800
53990.371100  9.22000
53990.371500  9.21500
53991.322400  9.19900
53991.322900  9.20200
53991.323600  9.20500
53991.324300  9.20900
53991.329400  9.20700
53991.329900  9.20800
53991.330600  9.21200
53991.331000  9.20900
53992.415000  9.20600
53992.415400  9.20700
53992.415800  9.21700
53992.416200  9.20600
53992.423000  9.19600
53992.423400  9.20900
53992.423800  9.20800
53992.424300  9.21200
53992.429600  9.21100
53992.430400  9.19200
53992.431300  9.20900
53992.431700  9.20300
53992.436900  9.20900
53992.437300  9.19900
53992.437600  9.22800
53992.438200  9.22000
53994.252300  9.19300
53994.252600  9.20800
53994.253000  9.21300
53994.253300  9.21300
53994.259000  9.18800
53994.259300  9.19400
53994.259700  9.18900
53994.260000  9.19100
53994.330600  9.19400
53994.330900  9.20600
53994.331300  9.20900
53994.331600  9.21100
53994.335500  9.20200
53994.335900  9.21700
53994.336200  9.21000
53994.336600  9.21900
53994.409900  9.20200
53994.410200  9.20100
53994.410600  9.20200
53994.410900  9.20200
53994.415100  9.18900
53994.415400  9.20500
53994.415800  9.20400
53994.416100  9.20200
53994.447800  9.19900
53994.448100  9.18500
53994.448500  9.20100
53994.448800  9.19000
53994.453600  9.20100
53994.454000  9.19400
53994.454300  9.20000
53994.454700  9.18900
53996.477600  9.22400
53996.478000  9.21400
53996.478400  9.20600
53996.478700  9.21300
53996.483800  9.21800
53996.484100  9.21700
53996.484500  9.21600
53996.484900  9.18300
53996.490300  9.21000
53996.490800  9.20500
53996.491200  9.18900
53996.491600  9.21200
54010.290800  9.21700
54010.292000  9.20000
54010.292700  9.20900
54010.293100  9.21300
54010.299300  9.20100
54010.299700  9.20500
54010.301000  9.21500
54010.301500  9.21000
54010.302000  9.23200
54010.308000  9.20900
54010.308500  9.21000
54010.309300  9.19600
54010.309700  9.20200
54010.317800  9.21700
54010.318500  9.20400
54010.319000  9.21200
54010.320200  9.20400
54010.320700  9.20400
54010.326500  9.19700
54010.326900  9.21700
54010.327900  9.20000
54010.328400  9.20900
54010.333500  9.21300
54010.334000  9.21600
54010.334700  9.20400
54010.335100  9.19600
54010.339400  9.21700
54010.340000  9.20800
54010.340800  9.20800
54010.341200  9.19100
54010.346800  9.20600
54010.347300  9.22400
54010.348200  9.20200
54010.348600  9.20100
54049.202000  9.46000
54049.202400  9.46800
54049.202900  9.46900
54049.204100  9.46200
54049.204500  9.47800
54049.204800  9.48600
54049.205200  9.50200
54049.205900  9.49400
54049.210700  9.53300
54049.211100  9.51200
54049.211600  9.50800
54049.212000  9.51700
54049.212900  9.52000
54049.213300  9.53500
54049.213700  9.53500
54049.218800  9.57300
54049.219300  9.55300
54049.219700  9.57400
54049.220200  9.58800
54049.221400  9.58200
54049.221800  9.58300
54049.222200  9.58900
54049.222600  9.58400
54049.228400  9.62500
54049.228800  9.62700
54049.229300  9.63400
54049.229700  9.62500
54049.231200  9.64900
54049.231700  9.64500
54049.232200  9.65900
54049.232600  9.65900
54049.237100  9.68300
54049.237500  9.69500
54049.237900  9.68200
54049.238300  9.70500
54049.238900  9.69500
54049.239300  9.72300
54049.239700  9.69300
54049.240100  9.70500
54049.244700  9.75000
54049.245100  9.74900
54049.245500  9.74900
54049.245900  9.74300
54049.246500  9.74500
54049.246900  9.74500
54049.247300  9.75500
54049.247700  9.75600
54049.252300  9.78000
54049.252700  9.78500
54049.253100  9.78500
54049.253500  9.80500
54049.254800  9.77800
54049.255300  9.79300
54049.255700  9.79400
54049.261100  9.84400
54049.261600  9.83500
54049.262000  9.83700
54049.262500  9.83200
54049.263200  9.82800
54049.263600  9.83800
54049.264100  9.84900
54049.264500  9.85800
54049.269500  9.84000
54049.270000  9.84400
54049.270500  9.85400
54049.270900  9.86600
54049.271600  9.85700
54049.272000  9.85100
54049.272400  9.84300
54049.272900  9.84400
54049.278900  9.83600
54049.279300  9.83500
54049.279700  9.83600
54049.280100  9.84600
54049.280700  9.84400
54049.281100  9.84700
54049.281500  9.86200
54049.282000  9.88500
54049.286700  9.84400
54049.287100  9.83600
54049.287700  9.82500
54049.288100  9.83400
54049.288800  9.82000
54049.289200  9.83900
54049.289500  9.84700
54049.290100  9.82700
54049.295400  9.83700
54049.296200  9.82000
54049.296700  9.80900
54049.297100  9.79800
54049.298000  9.79700
54049.298300  9.81100
54049.298700  9.82100
54049.299200  9.81100
54049.304500  9.77600
54049.304900  9.77300
54049.305300  9.76500
54049.305800  9.75700
54049.306400  9.75500
54049.306800  9.73900
54049.307100  9.74500
54049.307500  9.73900
54049.312400  9.71900
54049.312800  9.71700
54049.313300  9.71700
54049.313700  9.71400
54049.316500  9.70000
54049.317000  9.68400
54049.317400  9.69500
54049.322300  9.63000
54049.322700  9.63900
54049.323100  9.63100
54049.323500  9.62800
54049.324200  9.62100
54049.324600  9.63100
54049.325000  9.63300
54049.325400  9.62500
54049.330000  9.59200
54049.330500  9.57000
54049.330800  9.59300
54049.331200  9.57700
54049.332000  9.57000
54049.332300  9.57200
54049.332800  9.56600
54049.333400  9.56700
54049.339200  9.54600
54049.339700  9.54100
54049.340100  9.53100
54049.340600  9.54400
54049.341400  9.54100
54049.341800  9.53500
54049.342200  9.51100
54049.342700  9.52300
54049.347700  9.48300
54049.348100  9.49200
54049.348500  9.49100
54049.348900  9.49200
54049.349700  9.47900
54049.350100  9.49500
54049.350500  9.48100
54049.351000  9.49200
54049.356700  9.42100
54049.357100  9.42200
54049.357500  9.43800
54049.358400  9.43200
54049.358800  9.39700
54049.359300  9.41400
54049.359600  9.39900
54049.360000  9.41300
54049.366700  9.36400
54049.367100  9.36000
54049.367500  9.35900
54049.367900  9.34100
54049.368600  9.33700
54049.369100  9.34400
54049.369400  9.34100
54049.369800  9.35400
54049.374800  9.33800
54049.375200  9.36200
54049.375600  9.35500
54049.376000  9.36000
54049.376900  9.33900
54049.377200  9.34800
54049.377800  9.33300
54049.378100  9.33600
54049.382800  9.29700
54049.383200  9.27300
54049.383600  9.27500
54049.392500  9.31400
54049.392900  9.31400
54049.393300  9.30400
54049.393700  9.30400
54049.394200  9.25400
54055.197000  9.19900
54055.197500  9.22900
54055.198700  9.20200
54055.199200  9.22100
54055.208200  9.21200
54055.208700  9.20300
54055.209400  9.19800
54055.210000  9.21000
54057.291600  9.21500
54057.291700  9.21300
54057.291800  9.21000
54057.291900  9.21400
54057.300000  9.21100
54057.300100  9.21800
54057.300200  9.21100
54057.300300  9.21900
54057.307800  9.20700
54057.307900  9.21500
54057.308000  9.20700
54057.308100  9.20600
54057.315200  9.21300
54057.315300  9.20900
54057.315500  9.20900
54057.315600  9.21400
54057.324100  9.21800
54057.324200  9.20900
54057.324300  9.21300
54057.324500  9.21300
54057.330400  9.22500
54057.330500  9.22400
54057.330600  9.21400
54057.330700  9.21600
54058.286600  9.22400
54058.286700  9.21900
54058.286800  9.22800
54058.286900  9.21400
54058.293400  9.22900
54058.293500  9.21800
54058.293700  9.21600
54058.293800  9.21900
54058.300100  9.22000
54058.300200  9.22600
54058.300300  9.22200
54058.300400  9.22000
54058.306500  9.22000
54058.306600  9.21900
54058.306700  9.22200
54058.306900  9.21800
54058.313200  9.21300
54058.313400  9.20400
54058.313500  9.20800
54058.313600  9.21800
54058.319800  9.20900
54058.319900  9.21300
54058.320000  9.21600
54058.320100  9.20200
54058.330000  9.21900
54058.330100  9.21000
54058.330200  9.22300
54058.330400  9.21700
54058.337900  9.21500
54058.338000  9.21200
54058.338200  9.21500
54058.338300  9.20800
54058.344700  9.20900
54058.344800  9.22300
54058.344900  9.21900
54058.345100  9.21100
54058.351700  9.21100
54058.351800  9.21500
54058.351900  9.22000
54058.352000  9.22300
54058.358800  9.22800
54058.359000  9.21600
54058.359100  9.23100
54058.359200  9.21600
54058.365600  9.22300
54058.365700  9.21400
54058.365800  9.21100
54058.366000  9.23000
54058.372400  9.20800
54058.372600  9.22500
54058.372700  9.21400
54058.372800  9.21900
54058.379400  9.20300
54058.379600  9.22000
54058.379700  9.21400
54058.379800  9.22600
54059.248400  9.21100
54066.185400  9.20300
54066.186200  9.21400
54066.186800  9.20300
54066.187200  9.19300
54066.187600  9.21900
54066.188400  9.20400
54066.188800  9.21200
54066.189300  9.21700
54066.199200  9.21300
54066.199800  9.22400
54066.200500  9.20600
54066.200900  9.22400
54066.201400  9.21800
54066.202000  9.21300
54066.202400  9.21300
54066.202900  9.21600
54066.209300  9.21300
54066.209700  9.22900
54066.210200  9.23500
54066.210900  9.21300
54066.211300  9.22000
54066.212000  9.21500
54066.212400  9.21200
54066.212900  9.20800
54066.220100  9.23500
54066.220700  9.22000
54066.221700  9.22900
54066.222300  9.22800
54066.224500  9.22400
54066.224900  9.21300
54066.225700  9.21400
54066.226100  9.23200
54066.237400  9.21100
54066.237900  9.22400
54066.238300  9.22300
54066.239000  9.21700
54066.239400  9.22100
54066.239900  9.20200
54066.240400  9.21100
54072.242500  9.18600
54072.242900  9.19100
54072.243400  9.20300
54072.243800  9.19400
54072.249400  9.21200
54072.249700  9.20900
54072.250100  9.20200
54072.250500  9.20500
54072.255800  9.18900
54072.256200  9.19800
54072.256600  9.19300
54072.256900  9.19900
54080.235900  9.21800
54080.236300  9.20300
54080.237100  9.20500
54080.237500  9.21300
54080.243800  9.22300
54080.244200  9.22200
54080.245200  9.21500
54080.245700  9.24400
54301.421500  9.21900
54301.421900  9.21600
54301.422200  9.19100
54301.422600  9.19300
54301.509400  9.19900
54301.509800  9.18900
54301.510100  9.19700
54301.510500  9.19600
54301.557000  9.19000
54301.557300  9.19600
54301.557600  9.18700
54301.558000  9.20200
54302.507000  9.18400
54302.507400  9.20300
54302.507700  9.20200
54302.508100  9.20300
54302.512900  9.21100
54302.513300  9.22700
54302.513600  9.22400
54302.514000  9.21700
54316.357000  9.18600
54316.357300  9.20100
54316.357700  9.19600
54316.362500  9.19000
54316.362800  9.21400
54316.363200  9.19700
54316.434300  9.19600
54316.434600  9.18800
54316.434900  9.19000
54321.427400  9.20100
54321.427800  9.19400
54321.428100  9.19400
54321.436100  9.19900
54321.436500  9.22200
54321.436800  9.22700
54321.444800  9.20400
54321.445200  9.20900
54321.445500  9.21600
54321.452800  9.19900
54321.453100  9.22100
54321.453500  9.20400
54322.337000  9.22500
54322.337300  9.23200
54322.337700  9.24200
54322.342500  9.23600
54322.342800  9.21600
54322.343200  9.23500
54322.390400  9.19700
54322.390700  9.19700
54322.391100  9.21400
54322.396200  9.20800
54322.396500  9.21300
54322.396900  9.22500
54322.476100  9.21000
54322.476500  9.21000
54322.476800  9.21200
54322.477200  9.20500
54322.566000  9.22600
54322.566300  9.21200
54322.566700  9.22100
54322.567000  9.22300
54323.396100  9.18200
54323.396400  9.18300
54323.396800  9.19000
54323.404700  9.19300
54323.405100  9.20200
54323.405400  9.20500
54323.465900  9.18800
54323.466200  9.17400
54323.466500  9.17600
54323.473100  9.18000
54323.473500  9.18100
54323.473800  9.17700
54323.553400  9.17900
54323.553700  9.19800
54323.554100  9.21300
54323.559800  9.20500
54323.560100  9.20500
54323.560500  9.20900
54324.314000  9.18300
54324.314300  9.17700
54324.314700  9.18900
54324.319300  9.21900
54324.319700  9.19900
54324.320000  9.23100
54324.377700  9.22000
54324.378000  9.20600
54324.378400  9.20800
54324.382900  9.21800
54324.383300  9.21600
54324.383600  9.19900
54324.436300  9.19300
54324.436600  9.20700
54324.437000  9.19200
54324.441400  9.19200
54324.441800  9.18400
54324.442100  9.19200
54324.515900  9.20300
54324.516200  9.21200
54324.516600  9.20900
54324.520700  9.19700
54324.521000  9.20600
54324.521400  9.21100
54324.570500  9.20400
54324.570800  9.20400
54324.571200  9.21100
54325.301700  9.19900
54325.302000  9.19200
54325.302400  9.18800
54325.302700  9.18300
54325.308300  9.20300
54325.308600  9.17900
54325.309100  9.22400
54325.309400  9.17400
54325.393900  9.19600
54325.394300  9.20200
54325.394600  9.20000
54325.395300  9.19800
54326.359500  9.20600
54326.359800  9.19800
54326.360100  9.20000
54326.360500  9.20100
54326.365400  9.20700
54326.365700  9.21100
54326.366100  9.20500
54326.366400  9.19800
54326.406100  9.19800
54326.406500  9.18900
54326.406800  9.20600
54326.407100  9.18100
54326.492700  9.19500
54326.493000  9.19000
54326.493400  9.20200
54326.493700  9.20000
54326.497900  9.21200
54326.498300  9.20700
54326.498600  9.21100
54326.499000  9.19800
54326.532200  9.18800
54326.532600  9.18500
54326.532900  9.18400
54326.533300  9.19100
54326.570700  9.18900
54326.571100  9.19500
54326.571400  9.19400
54326.571800  9.18300
54329.384100  9.19900
54329.384500  9.19700
54329.384800  9.20000
54329.389200  9.20500
54329.389500  9.20000
54329.389800  9.19600
54332.357300  9.19900
54332.357700  9.21100
54332.358000  9.20700
54332.358400  9.19700
54332.362600  9.20000
54332.362900  9.19700
54332.363200  9.21000
54332.363600  9.19600
54335.571000  9.21400
54335.571300  9.20000
54335.571700  9.21200
54335.572000  9.19500
54335.576600  9.21300
54335.577000  9.22900
54335.577300  9.20700
54335.577700  9.20900
