54745.391528 -5.722500 0.01
54745.395359 -5.721200 0.01
54745.395822 -5.716800 0.01
54745.399769 -5.715400 0.01
54745.400220 -5.722700 0.01
54745.402986 -5.719200 0.01
54745.403426 -5.721800 0.01
54745.407245 -5.713200 0.01
54745.407685 -5.715300 0.01
54745.412755 -5.700800 0.01
54745.413194 -5.717900 0.01
54745.417014 -5.725800 0.01
54745.417454 -5.721100 0.01
54745.421319 -5.711600 0.01
54745.421759 -5.713100 0.01
54745.425579 -5.718300 0.01
54745.426042 -5.712000 0.01
54745.430938 -5.721500 0.01
54745.431400 -5.722300 0.01
54745.435231 -5.722400 0.01
54745.435671 -5.710700 0.01
54745.439502 -5.715700 0.01
54745.439954 -5.720300 0.01
54745.445868 -5.719000 0.01
54745.446308 -5.717300 0.01
54745.451725 -5.717800 0.01
54745.457083 -5.709200 0.01
54745.468403 -5.716600 0.01
54745.473785 -5.741900 0.01
54745.474225 -5.732800 0.01
54745.479144 -5.696300 0.01
54745.487199 -5.722300 0.01
54745.506030 -5.737500 0.01
54745.506470 -5.720300 0.01
54745.511389 -5.697100 0.01
54745.511840 -5.744100 0.01
54745.523171 -5.702300 0.01
54745.531088 -5.715800 0.01
54745.543935 -5.712700 0.01
54745.549294 -5.718700 0.01
54745.555799 -5.713200 0.01
54745.561181 -5.695300 0.01
54745.566597 -5.736600 0.01
54746.361377 -5.711100 0.01
54746.361840 -5.722200 0.01
54746.364583 -5.723700 0.01
54746.365023 -5.717800 0.01
54746.367813 -5.715200 0.01
54746.368252 -5.724500 0.01
54746.372199 -5.726100 0.01
54746.372639 -5.724200 0.01
54746.375405 -5.713900 0.01
54746.375845 -5.723900 0.01
54746.381794 -5.725000 0.01
54746.382257 -5.726300 0.01
54746.385000 -5.721500 0.01
54746.385440 -5.723000 0.01
54746.392500 -5.716000 0.01
54746.392928 -5.704100 0.01
54746.399965 -5.716200 0.01
54746.400405 -5.716900 0.01
54746.404271 -5.716200 0.01
54746.414039 -5.715600 0.01
54746.431690 -5.712600 0.01
54746.435972 -5.727800 0.01
54746.447407 -5.725600 0.01
54746.447870 -5.716000 0.01
54746.452766 -5.707200 0.01
54746.458148 -5.716100 0.01
54746.458611 -5.718000 0.01
54746.464653 -5.706900 0.01
54746.465116 -5.720100 0.01
54746.470035 -5.711200 0.01
54746.470475 -5.710400 0.01
54746.475440 -5.706700 0.01
54746.475868 -5.728200 0.01
54746.484051 -5.731000 0.01
54746.484491 -5.709300 0.01
54746.490498 -5.717100 0.01
54746.490937 -5.727700 0.01
54746.496968 -5.713300 0.01
54746.497407 -5.732500 0.01
54746.503356 -5.716900 0.01
54746.503796 -5.714300 0.01
54746.508738 -5.730400 0.01
54746.509178 -5.743800 0.01
54746.520694 -5.724000 0.01
54746.521134 -5.697700 0.01
54746.527141 -5.712600 0.01
54746.527604 -5.718100 0.01
54746.534606 -5.711100 0.01
54746.535046 -5.725100 0.01
54746.541088 -5.742400 0.01
54746.541551 -5.719100 0.01
54746.546493 -5.710100 0.01
54746.546933 -5.729000 0.01
54746.552975 -5.724000 0.01
54746.553414 -5.728300 0.01
54746.558380 -5.737900 0.01
54746.558819 -5.728900 0.01
54746.563715 -5.713800 0.01
54746.564167 -5.720500 0.01
54746.571146 -5.732800 0.01
54746.571586 -5.713000 0.01
54746.578090 -5.727900 0.01
54747.354688 -5.716600 0.01
54747.355127 -5.730500 0.01
54747.357894 -5.726400 0.01
54747.358356 -5.711000 0.01
54747.361123 -5.710200 0.01
54747.361563 -5.720100 0.01
54747.364340 -5.702500 0.01
54747.364803 -5.716000 0.01
54747.368819 -5.719000 0.01
54747.369259 -5.729600 0.01
54747.372465 -5.719500 0.01
54747.375231 -5.722000 0.01
54747.375660 -5.735500 0.01
54747.378438 -5.702100 0.01
54747.378877 -5.728600 0.01
54747.381644 -5.714500 0.01
54747.382072 -5.732300 0.01
54747.384815 -5.708000 0.01
54747.385255 -5.724100 0.01
54747.387998 -5.711400 0.01
54747.388449 -5.724100 0.01
54747.391192 -5.718400 0.01
54747.391655 -5.709200 0.01
54747.399873 -5.723800 0.01
54747.400313 -5.726500 0.01
54747.405266 -5.722500 0.01
54747.405706 -5.718200 0.01
54747.409595 -5.717900 0.01
54747.410058 -5.730800 0.01
54747.413924 -5.713100 0.01
54747.418206 -5.726100 0.01
54747.418646 -5.722700 0.01
54747.422477 -5.707700 0.01
54747.422917 -5.728100 0.01
54747.427870 -5.714300 0.01
54747.428333 -5.717200 0.01
54747.432153 -5.706500 0.01
54747.432593 -5.729200 0.01
54747.444537 -5.706500 0.01
54747.454769 -5.716900 0.01
54747.461157 -5.713800 0.01
54747.466979 -5.722900 0.01
54747.471898 -5.717200 0.01
54747.472326 -5.715100 0.01
54747.478438 -5.723600 0.01
54747.478900 -5.709600 0.01
54747.486088 -5.723200 0.01
54747.486528 -5.726000 0.01
54747.492500 -5.723400 0.01
54747.492963 -5.724100 0.01
54747.504294 -5.721400 0.01
54747.504757 -5.722600 0.01
54747.510775 -5.738400 0.01
54747.511204 -5.726800 0.01
54747.521481 -5.704100 0.01
54747.521921 -5.720200 0.01
54747.529062 -5.718400 0.01
54747.529502 -5.730600 0.01
54747.541933 -5.717900 0.01
54747.542384 -5.729000 0.01
54747.548438 -5.725500 0.01
54747.548900 -5.728300 0.01
54747.553785 -5.732300 0.01
54747.554225 -5.724800 0.01
54747.559144 -5.728400 0.01
54747.559606 -5.731600 0.01
54747.565590 -5.736100 0.01
54747.566042 -5.728600 0.01
54748.352106 -5.725500 0.01
54748.352546 -5.723200 0.01
54748.355289 -5.736800 0.01
54748.355741 -5.719800 0.01
54748.358495 -5.719600 0.01
54748.358958 -5.730900 0.01
54748.361701 -5.719900 0.01
54748.362164 -5.716600 0.01
54748.366146 -5.727200 0.01
54748.366609 -5.724200 0.01
54748.369329 -5.726300 0.01
54748.369780 -5.724200 0.01
54748.375729 -5.719400 0.01
54748.376169 -5.721100 0.01
54748.378947 -5.714900 0.01
54748.379398 -5.717200 0.01
54748.382141 -5.720800 0.01
54748.382581 -5.719600 0.01
54748.388553 -5.719100 0.01
54748.389016 -5.726200 0.01
54748.392882 -5.722300 0.01
54748.393345 -5.724000 0.01
54748.397153 -5.719800 0.01
54748.397616 -5.714100 0.01
54748.402558 -5.714200 0.01
54748.402998 -5.721100 0.01
54748.406817 -5.724100 0.01
54748.411088 -5.718700 0.01
54748.411528 -5.715600 0.01
54748.419630 -5.719100 0.01
54748.423924 -5.720300 0.01
54748.424375 -5.718200 0.01
54748.428194 -5.718700 0.01
54748.428634 -5.710200 0.01
54748.432488 -5.712300 0.01
54748.438993 -5.718800 0.01
54748.439456 -5.718800 0.01
54748.444410 -5.712700 0.01
54748.444873 -5.713200 0.01
54748.449734 -5.709800 0.01
54748.450197 -5.719800 0.01
54748.455127 -5.717900 0.01
54748.455579 -5.716100 0.01
54748.460475 -5.720100 0.01
54748.460938 -5.712600 0.01
54748.465833 -5.715900 0.01
54748.466273 -5.719400 0.01
54748.472338 -5.718400 0.01
54748.472778 -5.723100 0.01
54748.478831 -5.700600 0.01
54748.485243 -5.712700 0.01
54748.485683 -5.718600 0.01
54748.498079 -5.725000 0.01
54748.498542 -5.727100 0.01
54748.510000 -5.720800 0.01
54748.510440 -5.720400 0.01
54748.515382 -5.723400 0.01
54748.515822 -5.730800 0.01
54748.522882 -5.728800 0.01
54748.523345 -5.720000 0.01
54748.530382 -5.730200 0.01
54748.530822 -5.726500 0.01
54748.535741 -5.720900 0.01
54748.536181 -5.732300 0.01
54748.541088 -5.712100 0.01
54748.541528 -5.715000 0.01
54748.547569 -5.735700 0.01
54748.548021 -5.727400 0.01
54748.552975 -5.727600 0.01
54748.553414 -5.715800 0.01
54748.558310 -5.732200 0.01
54748.558773 -5.729600 0.01
54748.565775 -5.719500 0.01
54748.566215 -5.731500 0.01
54748.572245 -5.734100 0.01
54748.572685 -5.723600 0.01
54754.339919 -5.731000 0.01
54754.346331 -5.730600 0.01
54754.349664 -5.721700 0.01
54754.351771 -5.722600 0.01
54754.355567 -5.723800 0.01
54754.356007 -5.735800 0.01
54754.358160 -5.725000 0.01
54754.359838 -5.736700 0.01
54754.360278 -5.730400 0.01
54754.362396 -5.721200 0.01
54754.364039 -5.719900 0.01
54754.364479 -5.717000 0.01
54754.366192 -5.712300 0.01
54754.366632 -5.712200 0.01
54754.369421 -5.710200 0.01
54754.371562 -5.726200 0.01
54754.372002 -5.734400 0.01
54754.374873 -5.719700 0.01
54754.375313 -5.723800 0.01
54754.379109 -5.721900 0.01
54754.379549 -5.723300 0.01
54754.381690 -5.722000 0.01
54754.395602 -5.712000 0.01
54754.397280 -5.721900 0.01
54754.397720 -5.720400 0.01
54754.415336 -5.719800 0.01
54754.419039 -5.715500 0.01
54754.421875 -5.719300 0.01
54754.423993 -5.722100 0.01
54754.506667 -5.711900 0.01
54754.507106 -5.721200 0.01
54754.513021 -5.728800 0.01
54754.513461 -5.719800 0.01
54754.515150 -5.721000 0.01
54754.515602 -5.719400 0.01
54754.518229 -5.716300 0.01
54754.519213 -5.725600 0.01
54754.519653 -5.731000 0.01
54754.521181 -5.731500 0.01
54754.523553 -5.725400 0.01
54754.525046 -5.718500 0.01
54754.525498 -5.719500 0.01
54754.526030 -5.719900 0.01
54754.526470 -5.711400 0.01
54754.526968 -5.724100 0.01
54754.527940 -5.729100 0.01
54754.528380 -5.720100 0.01
54754.529896 -5.710500 0.01
54754.532789 -5.718600 0.01
54754.533229 -5.727900 0.01
54754.533762 -5.722400 0.01
54754.534225 -5.722700 0.01
54754.535718 -5.728500 0.01
54754.536678 -5.725700 0.01
54754.537141 -5.726800 0.01
54754.538090 -5.723900 0.01
54754.539606 -5.721200 0.01
54755.331875 -5.724900 0.01
54755.332315 -5.712900 0.01
54755.333970 -5.727700 0.01
54755.334433 -5.725100 0.01
54755.338229 -5.733700 0.01
54755.340347 -5.713500 0.01
54755.340787 -5.725000 0.01
54755.345799 -5.709700 0.01
54755.346227 -5.723600 0.01
54755.347917 -5.727100 0.01
54755.348380 -5.716900 0.01
54755.350035 -5.721600 0.01
54755.350486 -5.730400 0.01
54755.352176 -5.714900 0.01
54755.352616 -5.727200 0.01
54755.354282 -5.728700 0.01
54755.354722 -5.723200 0.01
54755.356400 -5.716200 0.01
54755.356840 -5.721300 0.01
54755.358958 -5.713400 0.01
54755.360637 -5.717300 0.01
54755.361100 -5.715000 0.01
54755.362755 -5.710700 0.01
54755.364907 -5.721700 0.01
54755.365336 -5.728100 0.01
54755.368148 -5.716900 0.01
54755.368611 -5.721600 0.01
54755.372407 -5.724300 0.01
54755.372847 -5.706400 0.01
54755.375613 -5.699000 0.01
54755.376053 -5.695700 0.01
54755.378808 -5.719700 0.01
54755.379248 -5.686800 0.01
54755.383171 -5.708900 0.01
54755.383634 -5.694800 0.01
54755.386377 -5.692500 0.01
54755.386817 -5.698900 0.01
54755.389583 -5.685800 0.01
54755.390046 -5.683800 0.01
54755.396007 -5.665700 0.01
54755.396470 -5.665200 0.01
54755.399676 -5.663300 0.01
54756.329190 -5.710500 0.01
54756.329630 -5.707600 0.01
54756.331308 -5.719300 0.01
54756.331782 -5.721700 0.01
54756.333437 -5.716600 0.01
54756.333889 -5.718700 0.01
54756.335544 -5.727800 0.01
54756.335984 -5.716900 0.01
54756.337697 -5.727600 0.01
54756.338125 -5.719000 0.01
54756.339803 -5.724800 0.01
54756.340243 -5.717600 0.01
54756.343113 -5.715900 0.01
54756.343553 -5.720100 0.01
54756.345220 -5.714100 0.01
54756.345660 -5.729700 0.01
54756.347315 -5.716300 0.01
54756.347778 -5.719500 0.01
54756.349468 -5.713600 0.01
54756.349931 -5.712600 0.01
54756.351609 -5.725200 0.01
54756.352037 -5.714000 0.01
54756.353715 -5.715200 0.01
54756.354155 -5.716000 0.01
54756.357963 -5.721200 0.01
54756.358426 -5.718700 0.01
54756.360139 -5.719400 0.01
54756.362280 -5.722200 0.01
54756.362720 -5.715900 0.01
54756.365521 -5.734400 0.01
54756.365961 -5.710300 0.01
54756.367674 -5.707300 0.01
54756.368137 -5.715400 0.01
54756.369792 -5.723300 0.01
54756.370255 -5.720500 0.01
54756.456690 -5.701600 0.01
54756.457153 -5.723800 0.01
54756.460972 -5.725700 0.01
54756.461412 -5.707200 0.01
54756.465243 -5.714400 0.01
54756.465683 -5.716500 0.01
54756.470532 -5.714400 0.01
54756.470984 -5.708000 0.01
54756.474792 -5.708300 0.01
54756.475231 -5.714200 0.01
54756.479051 -5.721800 0.01
54756.479514 -5.731900 0.01
54756.483345 -5.726100 0.01
54756.483808 -5.727300 0.01
54756.488738 -5.703900 0.01
54756.489201 -5.713700 0.01
54756.493495 -5.712100 0.01
54756.501586 -5.718500 0.01
54756.502025 -5.726500 0.01
54756.517593 -5.719300 0.01
54756.518044 -5.718100 0.01
54756.521852 -5.728700 0.01
54756.522292 -5.720200 0.01
54756.525081 -5.712000 0.01
54756.525521 -5.712600 0.01
54756.528264 -5.728000 0.01
54756.528704 -5.734700 0.01
54756.531470 -5.735000 0.01
54756.534699 -5.721600 0.01
54756.535139 -5.742500 0.01
54756.537882 -5.735300 0.01
54756.538322 -5.709600 0.01
54756.542118 -5.728500 0.01
54756.542546 -5.718800 0.01
54756.545324 -5.716400 0.01
54757.326574 -5.714700 0.01
54757.327014 -5.711000 0.01
54757.328692 -5.699700 0.01
54757.329132 -5.736700 0.01
54757.330833 -5.692200 0.01
54757.331250 -5.713100 0.01
54757.333391 -5.729000 0.01
54757.353646 -5.728700 0.01
54757.365451 -5.746300 0.01
54757.373507 -5.725500 0.01
54757.373947 -5.726100 0.01
54757.377928 -5.693800 0.01
54757.378368 -5.695200 0.01
54760.319317 -5.732100 0.01
54760.319757 -5.729800 0.01
54760.321435 -5.717300 0.01
54760.321898 -5.725000 0.01
54760.324016 -5.731500 0.01
54760.325706 -5.720400 0.01
54760.326169 -5.722400 0.01
54760.327812 -5.726000 0.01
54760.328252 -5.704600 0.01
54760.329931 -5.721000 0.01
54760.330370 -5.712700 0.01
54760.333241 -5.725700 0.01
54760.333704 -5.712600 0.01
54760.335382 -5.711000 0.01
54760.335822 -5.701800 0.01
54760.337500 -5.711000 0.01
54760.337963 -5.713900 0.01
54760.339641 -5.731500 0.01
54760.340081 -5.718400 0.01
54760.343877 -5.722300 0.01
54760.344317 -5.711000 0.01
54760.345995 -5.716000 0.01
54760.346458 -5.711400 0.01
54760.348137 -5.725000 0.01
54760.348576 -5.719000 0.01
54760.350255 -5.726400 0.01
54760.350694 -5.720200 0.01
54760.353530 -5.720700 0.01
54760.353970 -5.724300 0.01
54760.355648 -5.725300 0.01
54760.356076 -5.717500 0.01
54760.357755 -5.727600 0.01
54760.358194 -5.719300 0.01
54760.359873 -5.719200 0.01
54760.360313 -5.722900 0.01
54760.363056 -5.723900 0.01
54760.363484 -5.723500 0.01
54760.367384 -5.723200 0.01
54760.367836 -5.728500 0.01
54760.370579 -5.718100 0.01
54760.371042 -5.713400 0.01
54760.373785 -5.717200 0.01
54760.374225 -5.722500 0.01
54760.376991 -5.725300 0.01
54760.377431 -5.720500 0.01
54760.380174 -5.707400 0.01
54760.380613 -5.731100 0.01
54760.383380 -5.714700 0.01
54760.383808 -5.715400 0.01
54760.386586 -5.720700 0.01
54760.387049 -5.717500 0.01
54760.390938 -5.724700 0.01
54760.391377 -5.711100 0.01
54760.394144 -5.720100 0.01
54760.394583 -5.718700 0.01
54760.397350 -5.709900 0.01
54760.397789 -5.720900 0.01
54760.400556 -5.717600 0.01
54760.400995 -5.720300 0.01
54760.404850 -5.717000 0.01
54760.405301 -5.711400 0.01
54760.409109 -5.720200 0.01
54760.409537 -5.716900 0.01
54760.413403 -5.724500 0.01
54760.413831 -5.721000 0.01
54760.417674 -5.711500 0.01
54760.418102 -5.712400 0.01
54760.421968 -5.722600 0.01
54760.422431 -5.732100 0.01
54760.427350 -5.718000 0.01
54760.427789 -5.716700 0.01
54760.431609 -5.724600 0.01
54760.432049 -5.713000 0.01
54760.435903 -5.729000 0.01
54760.436343 -5.722600 0.01
54760.441354 -5.719900 0.01
54760.441782 -5.722000 0.01
54760.446736 -5.726500 0.01
54760.447199 -5.722200 0.01
54760.452153 -5.727700 0.01
54760.452593 -5.713700 0.01
54760.457558 -5.725000 0.01
54760.457998 -5.714100 0.01
54760.463970 -5.706300 0.01
54760.464410 -5.720800 0.01
54760.469329 -5.721100 0.01
54760.469792 -5.720800 0.01
54760.475718 -5.719700 0.01
54760.476181 -5.729900 0.01
54760.481076 -5.723400 0.01
54760.481505 -5.719700 0.01
54760.487512 -5.722700 0.01
54760.487951 -5.734800 0.01
54760.494954 -5.728800 0.01
54760.495394 -5.721600 0.01
54760.500278 -5.722600 0.01
54760.500741 -5.723100 0.01
54760.505660 -5.718000 0.01
54760.506088 -5.724000 0.01
54760.512130 -5.715900 0.01
54760.512569 -5.730100 0.01
54760.517488 -5.720000 0.01
54760.517917 -5.719700 0.01
54760.522836 -5.715900 0.01
54760.523275 -5.724700 0.01
54760.529306 -5.739300 0.01
54760.529745 -5.719500 0.01
54760.536725 -5.715600 0.01
54761.330625 -5.729400 0.01
54761.331065 -5.724700 0.01
54761.332743 -5.727800 0.01
54761.333183 -5.722800 0.01
54761.334861 -5.722900 0.01
54761.335301 -5.729300 0.01
54761.336956 -5.730800 0.01
54761.337419 -5.729600 0.01
54761.341181 -5.725600 0.01
54761.341620 -5.727400 0.01
54761.343299 -5.722000 0.01
54761.343738 -5.721200 0.01
54761.345417 -5.725300 0.01
54761.345856 -5.729400 0.01
54761.350799 -5.721300 0.01
54761.351262 -5.723600 0.01
54761.352940 -5.720600 0.01
54761.353380 -5.718600 0.01
54761.355035 -5.719300 0.01
54761.355498 -5.730300 0.01
54761.357153 -5.722500 0.01
54761.357593 -5.728100 0.01
54761.360799 -5.716100 0.01
54761.364745 -5.724800 0.01
54761.365185 -5.719800 0.01
54761.367951 -5.718400 0.01
54761.368391 -5.722800 0.01
54761.371134 -5.716900 0.01
54761.371586 -5.730300 0.01
54763.316215 -5.736100 0.01
54763.316655 -5.740700 0.01
54763.320451 -5.715000 0.01
54763.320891 -5.730900 0.01
54763.323762 -5.722300 0.01
54763.324190 -5.721300 0.01
54763.325880 -5.730100 0.01
54763.326331 -5.731100 0.01
54763.327986 -5.710100 0.01
54763.328449 -5.722200 0.01
54763.330104 -5.711500 0.01
54763.330544 -5.712100 0.01
54763.332199 -5.713200 0.01
54763.334317 -5.724500 0.01
54763.334769 -5.713500 0.01
54763.336447 -5.721800 0.01
54763.336887 -5.714400 0.01
54763.340718 -5.724300 0.01
54763.341157 -5.707900 0.01
54763.346076 -5.732600 0.01
54763.346563 -5.721900 0.01
54763.348657 -5.708200 0.01
54763.350336 -5.708800 0.01
54763.350775 -5.718000 0.01
54763.356748 -5.718000 0.01
54763.357211 -5.708500 0.01
54763.361644 -5.705200 0.01
54763.364398 -5.692700 0.01
54763.364838 -5.715100 0.01
54763.367558 -5.719100 0.01
54763.368009 -5.716500 0.01
