 #  q=   1.0000000000000000       POT1=   7.9450099999999999       T2/T1=  0.92179999999999995       i=   88.016999999999996     
 2452093.240126       -0.05600  0.51389081  0.50313851  1.01702932  0.99208550   1.00000    15.7416    -0.0183    0.000000D+00
 2452093.509340       -0.05500  0.51388446  0.50310696  1.01699141  0.99204852   1.00000    15.7417    -0.0183    0.000000D+00
 2452093.778554       -0.05400  0.51387534  0.50307362  1.01694896  0.99200711   1.00000    15.7417    -0.0182    0.000000D+00
 2452094.047768       -0.05300  0.51387502  0.50304317  1.01691819  0.99197709   1.00000    15.7417    -0.0182    0.000000D+00
 2452094.316982       -0.05200  0.51350949  0.50302042  1.01652992  0.99159834   1.00000    15.7422    -0.0178    0.000000D+00
 2452094.586196       -0.05100  0.51142208  0.50299776  1.01441984  0.98954002   1.00000    15.7444    -0.0155    0.000000D+00
 2452094.855410       -0.05000  0.50816732  0.50297347  1.01114078  0.98634138   1.00000    15.7479    -0.0120    0.000000D+00
 2452095.124624       -0.04900  0.50398446  0.50294717  1.00693163  0.98223547   1.00000    15.7525    -0.0075    0.000000D+00
 2452095.393838       -0.04800  0.49893972  0.50292026  1.00185997  0.97728819   1.00000    15.7579    -0.0020    0.000000D+00
 2452095.663052       -0.04700  0.49322422  0.50289155  0.99611577  0.97168488   1.00000    15.7642     0.0042    0.000000D+00
 2452095.932266       -0.04600  0.48675882  0.50286087  0.98961969  0.96534812   1.00000    15.7713     0.0113    0.000000D+00
 2452096.201480       -0.04500  0.47965297  0.50283485  0.98248782  0.95839116   1.00000    15.7791     0.0192    0.000000D+00
 2452096.470694       -0.04400  0.47200755  0.50281500  0.97482254  0.95091389   1.00000    15.7876     0.0277    0.000000D+00
 2452096.739908       -0.04300  0.46384671  0.50279429  0.96664100  0.94293301   1.00000    15.7968     0.0368    0.000000D+00
 2452097.009122       -0.04200  0.45516492  0.50277348  0.95793840  0.93444385   1.00000    15.8066     0.0467    0.000000D+00
 2452097.278336       -0.04100  0.44599879  0.50275032  0.94874911  0.92547993   1.00000    15.8171     0.0571    0.000000D+00
 2452097.547550       -0.04000  0.43640170  0.50272684  0.93912854  0.91609533   1.00000    15.8281     0.0682    0.000000D+00
 2452097.816764       -0.03900  0.42638685  0.50270137  0.92908823  0.90630126   1.00000    15.8398     0.0799    0.000000D+00
 2452098.085978       -0.03800  0.41591109  0.50267723  0.91858832  0.89605888   1.00000    15.8522     0.0922    0.000000D+00
 2452098.355192       -0.03700  0.40504300  0.50265884  0.90770184  0.88543940   1.00000    15.8651     0.1051    0.000000D+00
 2452098.624406       -0.03600  0.39389870  0.50264366  0.89654236  0.87455362   1.00000    15.8785     0.1186    0.000000D+00
 2452098.893620       -0.03500  0.38239379  0.50262769  0.88502148  0.86331531   1.00000    15.8926     0.1326    0.000000D+00
 2452099.162834       -0.03400  0.36973954  0.50260997  0.87234951  0.85095413   1.00000    15.9082     0.1483    0.000000D+00
